latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,Average Dist. to All Other Fires (meters)
-14.37357,-58.60678,366.72,1.02,1.01,2022-04-20 00:00:00,1737,A,100,6.1NRT,310.93,97.39,D,2097586.421601572
-14.42008,-58.93909,340.61,1.04,1.02,2022-04-20 00:00:00,1737,A,89,6.1NRT,295.45,36.86,D,2094948.5520953857
-14.42142,-58.94872,384.81,1.04,1.02,2022-04-20 00:00:00,1737,A,100,6.1NRT,304.47,175.57,D,2094884.6996641576
-14.42277,-58.95839,324.54,1.04,1.02,2022-04-20 00:00:00,1737,A,46,6.1NRT,299.08,15.28,D,2094822.0316247249
-14.41361,-58.95972,327.44,1.04,1.02,2022-04-20 00:00:00,1737,A,51,6.1NRT,292.03,15.95,D,2094648.0472746228
-14.06264,-59.28261,366.02,1.06,1.03,2022-04-20 00:00:00,1737,A,100,6.1NRT,311.54,100.11,D,2086229.1529025654
-14.06398,-59.2924,365.2,1.06,1.03,2022-04-20 00:00:00,1737,A,100,6.1NRT,307.68,97.51,D,2086182.0773065563
-14.06532,-59.30222,338.95,1.06,1.03,2022-04-20 00:00:00,1737,A,83,6.1NRT,304.28,33.25,D,2086139.4852326703
-13.61127,-56.51066,319.46,1.05,1.02,2022-04-20 00:00:00,1737,A,51,6.1NRT,302.43,9.77,D,2123334.4933697362
-13.36574,-54.95458,321.09,1.23,1.1,2022-04-20 00:00:00,1737,A,30,6.1NRT,305.91,13.94,D,2164605.31004919
-13.60211,-56.51208,331.94,1.05,1.02,2022-04-20 00:00:00,1737,A,84,6.1NRT,301.06,24.42,D,2123183.9309388534
-14.48551,-64.2723,317.37,2.22,1.44,2022-04-20 00:00:00,1737,A,40,6.1NRT,299.42,20.28,D,2137919.153357665
-13.09934,-54.69192,325.73,1.29,1.13,2022-04-20 00:00:00,1737,A,59,6.1NRT,308.02,23.16,D,2170645.4809065606
-13.76884,-59.61124,320.31,1.08,1.04,2022-04-20 00:00:00,1737,A,53,6.1NRT,306.88,12.04,D,2080256.549280248
-13.77021,-59.62117,325.24,1.09,1.04,2022-04-20 00:00:00,1737,A,78,6.1NRT,308.24,18.58,D,2080232.5817759577
-13.76088,-59.62255,355.98,1.09,1.04,2022-04-20 00:00:00,1737,A,98,6.1NRT,303.62,76.88,D,2080099.5237729377
-13.76225,-59.63251,334.16,1.09,1.04,2022-04-20 00:00:00,1737,A,86,6.1NRT,301.41,30.28,D,2080076.8974291717
-13.71415,-59.55847,334.12,1.08,1.04,2022-04-20 00:00:00,1737,A,86,6.1NRT,303.79,31.01,D,2079768.5534599388
-13.7155,-59.56841,334.44,1.08,1.04,2022-04-20 00:00:00,1737,A,86,6.1NRT,304.06,31.46,D,2079738.1655595067
-13.80629,-60.33925,317.56,1.17,1.08,2022-04-20 00:00:00,1737,A,64,6.1NRT,303.6,12.28,D,2079450.5174322461
-13.80776,-60.35001,320.64,1.17,1.08,2022-04-20 00:00:00,1737,A,74,6.1NRT,306.15,16.06,D,2079477.055579942
-12.866,-54.64021,317.46,1.31,1.13,2022-04-20 00:00:00,1737,A,8,6.1NRT,299.95,11.35,D,2170412.4319667243
-12.45441,-52.14947,311.53,1.99,1.38,2022-04-20 00:00:00,1737,A,59,6.1NRT,294.88,13.47,D,2272544.317520536
-13.69586,-60.57207,323.71,1.2,1.09,2022-04-20 00:00:00,1737,A,42,6.1NRT,307.27,16.87,D,2078143.4616325821
-14.29982,-65.46883,316.57,2.73,1.58,2022-04-20 00:00:00,1737,A,71,6.1NRT,293.09,41.46,D,2162760.3915708954
-12.72552,-55.18428,312.69,1.22,1.1,2022-04-20 00:00:00,1737,A,51,6.1NRT,298.25,7.53,D,2151301.17494512
-14.00678,-65.45159,313.27,2.69,1.57,2022-04-20 00:00:00,1737,A,50,6.1NRT,292.99,31.94,D,2155386.4580039936
-13.07658,-60.13156,321.39,1.12,1.06,2022-04-20 00:00:00,1737,A,48,6.1NRT,306.98,13.33,D,2070528.8367416228
-12.67713,-57.3608,317.33,1.01,1.01,2022-04-20 00:00:00,1737,A,54,6.1NRT,302.89,8.86,D,2095797.751684279
-12.37573,-56.50937,320.19,1.07,1.03,2022-04-20 00:00:00,1737,A,64,6.1NRT,304.45,11.16,D,2112230.6477766074
-12.4792,-57.20435,318.27,1.02,1.01,2022-04-20 00:00:00,1737,A,71,6.1NRT,300.58,9.42,D,2097450.147241617
-12.47015,-57.20574,334.85,1.02,1.01,2022-04-20 00:00:00,1737,A,87,6.1NRT,302.93,28.61,D,2097364.4213346597
-12.47152,-57.21505,354.54,1.02,1.01,2022-04-20 00:00:00,1737,A,97,6.1NRT,303.85,66.82,D,2097187.0162081528
-12.96959,-61.08285,313.85,1.25,1.11,2022-04-20 00:00:00,1737,A,42,6.1NRT,297.75,9.54,D,2070496.3169613613
-12.21766,-56.87188,316.3,1.04,1.02,2022-04-20 00:00:00,1737,A,59,6.1NRT,301.13,7.22,D,2103011.3157104393
-12.22683,-56.98301,321.1,1.04,1.02,2022-04-20 00:00:00,1737,A,33,6.1NRT,305.25,12.68,D,2100635.4436803996
-11.05203,-52.08376,316.3,2.14,1.42,2022-04-20 00:00:00,1737,A,69,6.1NRT,293.76,25.7,D,2273280.1955536315
-12.66333,-64.14497,312.98,2.04,1.39,2022-04-20 00:00:00,1737,A,52,6.1NRT,297.68,14.66,D,2101612.814509399
-11.7254,-58.09548,315.1,1.0,1.0,2022-04-20 00:00:00,1737,A,70,6.1NRT,296.3,7.96,D,2078518.9424551155
-12.65409,-66.53671,307.92,3.13,1.68,2022-04-20 00:00:00,1737,A,39,6.1NRT,279.91,28.55,D,2159829.571358208
-12.65553,-66.54351,312.29,3.13,1.68,2022-04-20 00:00:00,1737,A,0,6.1NRT,282.14,48.14,D,2160063.587677856
-11.00739,-56.83252,316.08,1.07,1.03,2022-04-20 00:00:00,1737,A,66,6.1NRT,299.02,9.84,D,2101699.2839461635
-11.62157,-61.444,316.24,1.27,1.12,2022-04-20 00:00:00,1737,A,47,6.1NRT,299.37,10.77,D,2060026.9171487894
-10.57856,-54.35169,314.31,1.48,1.2,2022-04-20 00:00:00,1737,A,65,6.1NRT,296.95,12.52,D,2177179.252074177
0.8409,-60.24792,319.22,1.02,1.01,2022-04-20 00:00:00,1739,A,75,6.1NRT,293.18,10.88,D,2174516.4449917004
0.99663,-60.2483,321.42,1.02,1.01,2022-04-20 00:00:00,1739,A,77,6.1NRT,292.18,13.98,D,2177791.865921261
3.45167,-60.58848,327.71,1.03,1.01,2022-04-20 00:00:00,1741,A,71,6.1NRT,285.72,19.58,D,2228751.7616786035
5.71673,-62.32738,322.87,1.0,1.0,2022-04-20 00:00:00,1741,A,65,6.1NRT,299.97,11.98,D,2253107.5844004937
5.4225,-64.74344,311.86,1.22,1.1,2022-04-20 00:00:00,1741,A,67,6.1NRT,290.87,9.58,D,2215114.627817287
5.81458,-62.28355,325.32,1.0,1.0,2022-04-20 00:00:00,1741,A,81,6.1NRT,298.28,17.22,D,2257175.024007678
5.81329,-62.29248,321.54,1.0,1.0,2022-04-20 00:00:00,1741,A,77,6.1NRT,297.21,13.54,D,2256931.5393041186
5.82351,-62.28486,334.94,1.0,1.0,2022-04-20 00:00:00,1741,A,88,6.1NRT,298.73,29.11,D,2257431.1496296255
5.82222,-62.29379,328.17,1.0,1.0,2022-04-20 00:00:00,1741,A,83,6.1NRT,298.61,20.22,D,2257187.427678382
6.03382,-63.06252,306.66,1.03,1.01,2022-04-20 00:00:00,1741,A,33,6.1NRT,283.68,5.01,D,2248292.799981123
7.21604,-63.79979,322.05,1.06,1.03,2022-04-20 00:00:00,1741,A,76,6.1NRT,293.94,17.13,D,2275275.0299385795
7.01745,-65.96462,316.53,1.38,1.16,2022-04-20 00:00:00,1741,A,68,6.1NRT,284.02,18.23,D,2261071.244757223
6.13851,-71.52393,315.08,3.82,1.83,2022-04-20 00:00:00,1741,A,60,6.1NRT,288.03,41.85,D,2418410.280742141
6.91549,-66.9906,311.22,1.64,1.26,2022-04-20 00:00:00,1741,A,15,6.1NRT,285.43,10.28,D,2270286.0745519367
7.88636,-63.17713,314.65,1.01,1.01,2022-04-20 00:00:00,1741,A,46,6.1NRT,285.15,8.12,D,2313100.0412779986
7.38594,-66.9175,325.41,1.59,1.24,2022-04-20 00:00:00,1741,A,45,6.1NRT,295.73,20.77,D,2284564.7365418896
7.49741,-66.57565,334.85,1.49,1.21,2022-04-20 00:00:00,1741,A,64,6.1NRT,294.4,46.85,D,2283534.528063347
7.42305,-67.79502,328.73,1.85,1.33,2022-04-20 00:00:00,1741,A,76,6.1NRT,296.49,33.08,D,2305231.606093452
7.85551,-65.08632,397.75,1.19,1.09,2022-04-20 00:00:00,1741,A,87,6.1NRT,298.21,294.59,D,2289111.353299001
7.42935,-67.80288,324.44,1.85,1.33,2022-04-20 00:00:00,1741,A,54,6.1NRT,294.1,21.03,D,2305677.7971138693
7.73233,-66.17638,320.2,1.39,1.17,2022-04-20 00:00:00,1741,A,48,6.1NRT,290.24,15.01,D,2288215.6244191574
6.94453,-71.36908,315.77,3.6,1.78,2022-04-20 00:00:00,1741,A,53,6.1NRT,292.44,39.33,D,2439781.1526326374
7.56911,-67.88126,333.47,1.86,1.33,2022-04-20 00:00:00,1741,A,27,6.1NRT,304.47,47.79,D,2313188.97780905
7.56648,-67.8979,331.6,1.87,1.34,2022-04-20 00:00:00,1741,A,43,6.1NRT,303.73,45.09,D,2313550.9263709164
7.42933,-68.92566,318.81,2.26,1.46,2022-04-20 00:00:00,1741,A,45,6.1NRT,292.64,24.18,D,2343979.357449628
7.80222,-66.60026,333.79,1.48,1.2,2022-04-20 00:00:00,1741,A,84,6.1NRT,296.51,38.15,D,2295764.101282371
7.8002,-66.61354,323.66,1.49,1.2,2022-04-20 00:00:00,1741,A,43,6.1NRT,295.75,17.13,D,2295856.085051569
7.59063,-68.05775,327.94,1.92,1.35,2022-04-20 00:00:00,1741,A,78,6.1NRT,296.78,40.38,D,2319178.4157212228
7.80582,-66.60754,327.16,1.48,1.2,2022-04-20 00:00:00,1741,A,68,6.1NRT,295.76,22.93,D,2296009.8100970145
7.59813,-68.04836,325.03,1.91,1.35,2022-04-20 00:00:00,1741,A,50,6.1NRT,297.39,29.83,D,2319193.2584738433
8.52222,-62.15372,319.03,1.01,1.0,2022-04-20 00:00:00,1741,A,68,6.1NRT,294.53,8.69,D,2372504.110865951
7.82562,-67.20042,338.91,1.64,1.26,2022-04-20 00:00:00,1741,A,87,6.1NRT,302.83,63.5,D,2307074.1088709137
7.82329,-67.21506,334.3,1.64,1.26,2022-04-20 00:00:00,1741,A,83,6.1NRT,301.62,47.7,D,2307282.510879946
7.62729,-68.59077,321.79,2.11,1.41,2022-04-20 00:00:00,1741,A,40,6.1NRT,297.59,34.41,D,2338922.313193875
7.97258,-66.76283,331.05,1.51,1.21,2022-04-20 00:00:00,1741,A,69,6.1NRT,303.91,37.13,D,2305436.971071876
7.90918,-67.40337,325.46,1.69,1.28,2022-04-20 00:00:00,1741,A,48,6.1NRT,299.37,18.02,D,2315248.5049650064
7.83971,-67.99534,323.19,1.88,1.34,2022-04-20 00:00:00,1741,A,60,6.1NRT,296.41,19.65,D,2327863.554790007
7.90984,-67.62428,339.35,1.76,1.3,2022-04-20 00:00:00,1741,A,83,6.1NRT,299.99,67.6,D,2320711.8093897603
7.91981,-67.61492,325.56,1.75,1.3,2022-04-20 00:00:00,1741,A,55,6.1NRT,297.54,26.91,D,2320920.496461512
7.91727,-67.63055,328.25,1.76,1.3,2022-04-20 00:00:00,1741,A,67,6.1NRT,297.88,34.73,D,2321208.1856777905
7.76721,-69.28071,328.08,2.38,1.49,2022-04-20 00:00:00,1743,A,0,6.1NRT,290.4,75.95,D,2373301.897796592
7.7634,-69.287,346.42,2.38,1.49,2022-04-20 00:00:00,1743,A,0,6.1NRT,291.05,175.68,D,2373404.7585237664
7.86605,-69.06987,332.71,2.28,1.46,2022-04-20 00:00:00,1743,A,71,6.1NRT,294.14,66.12,D,2368727.79058599
7.86281,-69.09023,328.15,2.29,1.46,2022-04-20 00:00:00,1743,A,47,6.1NRT,293.75,47.12,D,2369445.05693775
8.67737,-63.82022,330.04,1.04,1.02,2022-04-20 00:00:00,1743,A,60,6.1NRT,296.26,17.14,D,2337373.6771697784
7.86325,-69.0743,326.37,2.28,1.46,2022-04-20 00:00:00,1743,A,34,6.1NRT,294.34,42.84,D,2368786.520451149
8.76086,-63.4339,318.98,1.02,1.01,2022-04-20 00:00:00,1743,A,32,6.1NRT,290.27,10.3,D,2349021.1023535733
8.23961,-67.12803,327.59,1.59,1.24,2022-04-20 00:00:00,1743,A,68,6.1NRT,294.08,30.86,D,2324788.73264841
8.01104,-68.81438,316.19,2.16,1.43,2022-04-20 00:00:00,1743,A,0,6.1NRT,292.72,24.09,D,2364938.594775194
8.0111,-68.82144,314.52,2.16,1.43,2022-04-20 00:00:00,1743,A,0,6.1NRT,291.23,18.19,D,2365227.816654934
8.07425,-68.7532,332.66,2.13,1.42,2022-04-20 00:00:00,1743,A,83,6.1NRT,294.7,73.45,D,2365549.2958737253
8.04631,-69.0084,320.69,2.23,1.45,2022-04-20 00:00:00,1743,A,61,6.1NRT,296.78,33.76,D,2374696.947982946
8.07181,-68.93139,319.13,2.2,1.44,2022-04-20 00:00:00,1743,A,57,6.1NRT,296.18,31.39,D,2372707.6628869385
8.59106,-65.71571,327.09,1.26,1.12,2022-04-20 00:00:00,1743,A,51,6.1NRT,294.33,21.4,D,2323800.1897050682
8.59015,-65.72095,326.81,1.26,1.12,2022-04-20 00:00:00,1743,A,56,6.1NRT,296.37,19.83,D,2323785.7916758684
8.07043,-68.93602,320.97,2.2,1.44,2022-04-20 00:00:00,1743,A,43,6.1NRT,297.36,34.71,D,2372833.0651774644
8.21451,-68.60838,321.43,2.07,1.4,2022-04-20 00:00:00,1743,A,64,6.1NRT,295.67,28.22,D,2366887.517706043
9.0284,-63.62376,360.04,1.02,1.01,2022-04-20 00:00:00,1743,A,87,6.1NRT,294.92,77.25,D,2359735.8329533953
9.02706,-63.63294,323.97,1.02,1.01,2022-04-20 00:00:00,1743,A,34,6.1NRT,295.53,9.92,D,2359484.1561423815
8.27621,-69.04292,322.1,2.23,1.45,2022-04-20 00:00:00,1743,A,69,6.1NRT,294.02,40.87,D,2387808.807021136
8.63235,-66.97174,327.53,1.53,1.22,2022-04-20 00:00:00,1743,A,48,6.1NRT,300.69,24.72,D,2342296.715165238
8.39392,-68.55613,324.25,2.03,1.39,2022-04-20 00:00:00,1743,A,66,6.1NRT,297.18,25.7,D,2374256.992884655
9.22429,-63.222,320.38,1.01,1.0,2022-04-20 00:00:00,1743,A,68,6.1NRT,286.19,12.79,D,2380131.478333883
9.22298,-63.23104,329.26,1.01,1.0,2022-04-20 00:00:00,1743,A,0,6.1NRT,284.53,22.66,D,2379820.921258879
9.29401,-63.12821,324.72,1.0,1.0,2022-04-20 00:00:00,1743,A,78,6.1NRT,277.13,18.3,D,2386873.0042571593
9.02831,-65.0571,331.99,1.15,1.07,2022-04-20 00:00:00,1743,A,71,6.1NRT,301.33,22.87,D,2345470.521797914
8.68895,-67.70759,332.52,1.73,1.29,2022-04-20 00:00:00,1743,A,73,6.1NRT,300.25,41.78,D,2362891.1077419277
9.12444,-64.96216,327.07,1.13,1.06,2022-04-20 00:00:00,1743,A,60,6.1NRT,300.3,15.92,D,2351137.847579873
8.77508,-67.30884,334.53,1.61,1.25,2022-04-20 00:00:00,1743,A,71,6.1NRT,308.52,37.31,D,2357675.6899260283
9.3961,-63.37091,315.37,1.01,1.0,2022-04-20 00:00:00,1743,A,44,6.1NRT,287.67,6.59,D,2386914.9219535296
9.22201,-64.99426,341.87,1.14,1.06,2022-04-20 00:00:00,1743,A,89,6.1NRT,298.96,41.41,D,2356859.547064076
9.2635,-64.84539,324.43,1.12,1.05,2022-04-20 00:00:00,1743,A,41,6.1NRT,288.6,16.31,D,2359775.9725911706
9.24457,-65.12968,356.09,1.15,1.07,2022-04-20 00:00:00,1743,A,92,6.1NRT,301.75,76.81,D,2358107.09767721
9.24299,-65.14003,368.44,1.15,1.07,2022-04-20 00:00:00,1743,A,100,6.1NRT,301.08,120.18,D,2358012.268675337
9.16146,-65.80084,350.14,1.26,1.11,2022-04-20 00:00:00,1743,A,94,6.1NRT,299.49,65.04,D,2355927.647954064
9.36066,-64.74348,324.9,1.1,1.05,2022-04-20 00:00:00,1743,A,65,6.1NRT,293.94,14.71,D,2366207.881167852
9.64802,-62.97542,323.0,1.0,1.0,2022-04-20 00:00:00,1743,A,56,6.1NRT,290.31,16.73,D,2414159.9880556865
9.56218,-63.6284,331.2,1.02,1.01,2022-04-20 00:00:00,1743,A,80,6.1NRT,294.57,17.14,D,2391602.9461846207
9.56084,-63.63754,331.6,1.02,1.01,2022-04-20 00:00:00,1743,A,74,6.1NRT,297.27,17.62,D,2391344.585869745
9.14516,-66.85055,341.8,1.47,1.2,2022-04-20 00:00:00,1743,A,88,6.1NRT,304.39,56.13,D,2370058.2834593905
9.62213,-63.72166,343.93,1.02,1.01,2022-04-20 00:00:00,1743,A,91,6.1NRT,297.7,36.87,D,2393929.0142145394
9.58308,-63.98966,332.47,1.04,1.02,2022-04-20 00:00:00,1743,A,82,6.1NRT,300.43,19.84,D,2387548.2558722026
9.01798,-67.74837,342.51,1.72,1.29,2022-04-20 00:00:00,1743,A,90,6.1NRT,295.22,77.91,D,2383682.671997062
9.6536,-63.62932,368.44,1.02,1.01,2022-04-20 00:00:00,1743,A,100,6.1NRT,289.64,103.58,D,2397648.2148943217
9.44804,-65.06806,324.0,1.14,1.06,2022-04-20 00:00:00,1743,A,40,6.1NRT,299.46,11.5,D,2370900.3369336063
9.38396,-65.48739,341.31,1.2,1.09,2022-04-20 00:00:00,1743,A,88,6.1NRT,303.5,43.12,D,2367670.848743233
9.11971,-67.31514,326.69,1.59,1.24,2022-04-20 00:00:00,1743,A,0,6.1NRT,295.59,28.65,D,2378701.2118174336
9.70418,-63.53438,323.58,1.01,1.01,2022-04-20 00:00:00,1743,A,70,6.1NRT,292.14,11.18,D,2403132.164699313
9.36245,-65.89095,323.43,1.26,1.12,2022-04-20 00:00:00,1743,A,34,6.1NRT,299.6,14.91,D,2369252.6270494135
9.09307,-67.70306,327.47,1.7,1.28,2022-04-20 00:00:00,1743,A,71,6.1NRT,292.35,24.49,D,2387122.820075569
9.09068,-67.71831,326.56,1.7,1.28,2022-04-20 00:00:00,1743,A,70,6.1NRT,297.58,21.58,D,2387400.4920078255
9.10683,-67.68973,338.25,1.69,1.28,2022-04-20 00:00:00,1743,A,86,6.1NRT,298.94,56.93,D,2387627.1587180146
9.10446,-67.70493,353.05,1.7,1.28,2022-04-20 00:00:00,1743,A,96,6.1NRT,297.02,119.29,D,2387900.195830889
9.10208,-67.72017,339.19,1.7,1.28,2022-04-20 00:00:00,1743,A,82,6.1NRT,296.23,60.52,D,2388178.5467971168
9.10501,-67.69621,346.02,1.69,1.28,2022-04-20 00:00:00,1743,A,92,6.1NRT,296.88,86.62,D,2387691.326267526
9.10253,-67.7114,343.21,1.7,1.28,2022-04-20 00:00:00,1743,A,90,6.1NRT,297.39,75.19,D,2387959.08366663
9.10004,-67.72662,327.46,1.7,1.28,2022-04-20 00:00:00,1743,A,63,6.1NRT,294.48,25.15,D,2388231.9894896112
9.72723,-63.75924,323.63,1.02,1.01,2022-04-20 00:00:00,1743,A,37,6.1NRT,294.85,9.94,D,2400656.8606333463
9.80218,-63.43501,314.58,1.01,1.0,2022-04-20 00:00:00,1743,A,30,6.1NRT,280.63,5.62,D,2412457.801985439
9.10844,-68.11657,326.18,1.82,1.32,2022-04-20 00:00:00,1743,A,45,6.1NRT,301.48,27.74,D,2400701.920006974
9.57582,-65.1577,327.06,1.15,1.07,2022-04-20 00:00:00,1743,A,53,6.1NRT,302.74,12.35,D,2379349.750202449
9.87595,-63.36858,326.83,1.01,1.0,2022-04-20 00:00:00,1743,A,79,6.1NRT,294.83,16.36,D,2419447.873437257
9.84166,-63.79174,317.77,1.02,1.01,2022-04-20 00:00:00,1743,A,0,6.1NRT,286.4,7.5,D,2408438.453699569
9.29064,-67.39899,345.37,1.6,1.25,2022-04-20 00:00:00,1743,A,91,6.1NRT,302.82,73.08,D,2391825.8224432357
9.28837,-67.41331,333.23,1.6,1.25,2022-04-20 00:00:00,1743,A,74,6.1NRT,305.47,31.26,D,2392040.8494219477
9.92484,-63.28353,312.32,1.0,1.0,2022-04-20 00:00:00,1743,A,43,6.1NRT,284.2,6.11,D,2425184.4486660575
9.92354,-63.29257,326.66,1.0,1.0,2022-04-20 00:00:00,1743,A,79,6.1NRT,287.98,19.68,D,2424857.394288047
9.57654,-65.62918,340.03,1.21,1.1,2022-04-20 00:00:00,1743,A,87,6.1NRT,306.85,38.12,D,2381220.6267039427
9.92414,-63.47768,322.26,1.01,1.0,2022-04-20 00:00:00,1743,A,65,6.1NRT,291.14,8.71,D,2420477.034502825
9.90402,-63.67947,326.2,1.02,1.01,2022-04-20 00:00:00,1743,A,59,6.1NRT,286.3,17.84,D,2414940.762386148
9.46553,-66.62882,337.08,1.4,1.17,2022-04-20 00:00:00,1743,A,81,6.1NRT,307.04,35.84,D,2386604.353003772
9.97232,-63.34328,324.97,1.0,1.0,2022-04-20 00:00:00,1743,A,78,6.1NRT,293.16,11.75,D,2427231.9440536965
9.95917,-63.43373,320.8,1.01,1.0,2022-04-20 00:00:00,1743,A,45,6.1NRT,294.14,8.69,D,2424099.65290299
9.95784,-63.44282,323.64,1.01,1.0,2022-04-20 00:00:00,1743,A,70,6.1NRT,293.04,11.35,D,2423792.284562785
9.97603,-63.38069,320.73,1.01,1.0,2022-04-20 00:00:00,1743,A,67,6.1NRT,293.47,10.6,D,2426609.809380263
9.44939,-66.84289,326.84,1.45,1.19,2022-04-20 00:00:00,1743,A,47,6.1NRT,299.37,18.32,D,2389653.5755900824
9.97575,-63.44548,331.1,1.01,1.0,2022-04-20 00:00:00,1743,A,75,6.1NRT,289.93,20.02,D,2425087.41521648
9.97443,-63.45455,336.61,1.01,1.0,2022-04-20 00:00:00,1743,A,87,6.1NRT,287.71,28.11,D,2424783.9390396522
9.95919,-63.68483,323.15,1.02,1.01,2022-04-20 00:00:00,1743,A,75,6.1NRT,292.2,12.3,D,2419011.996946643
9.95786,-63.69394,322.9,1.02,1.01,2022-04-20 00:00:00,1743,A,67,6.1NRT,295.49,12.84,D,2418750.301182144
9.78232,-64.88052,326.74,1.11,1.05,2022-04-20 00:00:00,1743,A,73,6.1NRT,303.64,12.51,D,2393824.4713844582
10.07157,-63.03551,316.09,1.0,1.0,2022-04-20 00:00:00,1743,A,67,6.1NRT,290.89,9.04,D,2442801.7987600924
10.02599,-63.35112,318.99,1.0,1.0,2022-04-20 00:00:00,1743,A,59,6.1NRT,293.34,10.04,D,2431107.769820392
10.03493,-63.35243,343.82,1.0,1.0,2022-04-20 00:00:00,1743,A,92,6.1NRT,292.65,43.97,D,2431759.206050799
10.03362,-63.36151,345.98,1.0,1.0,2022-04-20 00:00:00,1743,A,93,6.1NRT,294.56,47.88,D,2431442.2032789043
10.00574,-63.61716,328.05,1.01,1.01,2022-04-20 00:00:00,1743,A,80,6.1NRT,290.59,19.53,D,2423814.316374469
9.81705,-65.06654,330.5,1.13,1.06,2022-04-20 00:00:00,1743,A,78,6.1NRT,304.32,16.99,D,2396091.79167882
9.87812,-64.78902,336.91,1.1,1.04,2022-04-20 00:00:00,1743,A,85,6.1NRT,302.89,29.47,D,2401009.3148853392
9.76313,-65.54907,331.3,1.2,1.09,2022-04-20 00:00:00,1743,A,76,6.1NRT,300.54,25.35,D,2393750.4476905875
9.82998,-65.17307,325.23,1.14,1.06,2022-04-20 00:00:00,1743,A,69,6.1NRT,304.74,9.87,D,2397136.634247404
9.75121,-65.75841,320.77,1.23,1.1,2022-04-20 00:00:00,1743,A,0,6.1NRT,298.84,13.86,D,2394397.913790819
9.76102,-65.76003,334.67,1.23,1.1,2022-04-20 00:00:00,1743,A,61,6.1NRT,299.01,34.79,D,2395115.19225586
9.88574,-64.9944,329.68,1.12,1.05,2022-04-20 00:00:00,1743,A,77,6.1NRT,305.48,16.11,D,2401073.357213748
9.84614,-65.25997,326.82,1.15,1.07,2022-04-20 00:00:00,1743,A,70,6.1NRT,303.92,12.33,D,2398509.128311879
9.84459,-65.27034,389.06,1.15,1.07,2022-04-20 00:00:00,1743,A,100,6.1NRT,309.84,220.94,D,2398425.465166501
9.90998,-64.89562,335.12,1.11,1.05,2022-04-20 00:00:00,1743,A,83,6.1NRT,304.95,24.59,D,2402971.697219301
9.88003,-65.19802,332.81,1.14,1.07,2022-04-20 00:00:00,1743,A,81,6.1NRT,303.85,22.49,D,2400843.975269924
9.95811,-64.74705,326.97,1.09,1.04,2022-04-20 00:00:00,1743,A,76,6.1NRT,301.68,15.94,D,2407087.5912350835
9.95665,-64.75676,320.59,1.09,1.04,2022-04-20 00:00:00,1743,A,42,6.1NRT,302.04,8.06,D,2406927.992494271
9.9573,-64.87907,324.67,1.1,1.05,2022-04-20 00:00:00,1743,A,66,6.1NRT,304.72,9.77,D,2406491.712197998
9.95581,-64.88898,329.37,1.1,1.05,2022-04-20 00:00:00,1743,A,78,6.1NRT,304.66,15.52,D,2406357.7225902146
9.96515,-64.89043,325.01,1.1,1.05,2022-04-20 00:00:00,1743,A,68,6.1NRT,304.52,9.86,D,2407047.011097395
9.78783,-66.05865,328.26,1.28,1.12,2022-04-20 00:00:00,1743,A,73,6.1NRT,305.51,13.93,D,2400197.91027776
9.73236,-66.48615,337.29,1.36,1.16,2022-04-20 00:00:00,1743,A,85,6.1NRT,303.06,40.78,D,2402564.505269492
9.73047,-66.49842,360.55,1.36,1.16,2022-04-20 00:00:00,1743,A,100,6.1NRT,302.6,119.3,D,2402641.6624137005
9.72856,-66.51078,336.95,1.37,1.16,2022-04-20 00:00:00,1743,A,84,6.1NRT,300.81,42.53,D,2402721.2766511487
9.8737,-65.62756,332.04,1.2,1.09,2022-04-20 00:00:00,1743,A,67,6.1NRT,303.0,24.11,D,2402308.4619550933
9.62406,-67.25419,326.57,1.54,1.22,2022-04-20 00:00:00,1743,A,53,6.1NRT,302.73,22.96,D,2410977.625458866
9.9283,-65.67428,328.34,1.21,1.09,2022-04-20 00:00:00,1743,A,42,6.1NRT,305.01,16.73,D,2406728.391318736
9.82849,-66.32153,360.77,1.32,1.14,2022-04-20 00:00:00,1743,A,100,6.1NRT,305.45,110.23,D,2406828.182878304
9.82664,-66.33344,363.25,1.33,1.14,2022-04-20 00:00:00,1743,A,100,6.1NRT,303.44,123.49,D,2406877.50547888
10.05978,-64.87018,351.44,1.1,1.05,2022-04-20 00:00:00,1743,A,95,6.1NRT,307.41,58.5,D,2414216.2223328743
10.05829,-64.88013,333.84,1.1,1.05,2022-04-20 00:00:00,1743,A,50,6.1NRT,304.43,22.13,D,2414077.546396527
10.0568,-64.89002,342.36,1.1,1.05,2022-04-20 00:00:00,1743,A,90,6.1NRT,304.54,39.64,D,2413946.559854598
9.86332,-66.23042,333.98,1.31,1.13,2022-04-20 00:00:00,1743,A,82,6.1NRT,305.61,30.61,D,2408030.298493553
9.95912,-65.73431,325.8,1.22,1.1,2022-04-20 00:00:00,1743,A,72,6.1NRT,301.29,19.24,D,2409539.5555354003
9.94408,-65.83406,324.92,1.23,1.1,2022-04-20 00:00:00,1743,A,56,6.1NRT,304.38,12.5,D,2409294.794409901
9.89721,-66.21142,332.95,1.3,1.13,2022-04-20 00:00:00,1743,A,69,6.1NRT,305.65,22.58,D,2410275.663850685
